5 13 -0.492308
5 14 0.844358
5 15 -1.90366
5 16 -0.132329
5 17 -17.7104
5 18 -11.8908
5 19 -2.17583
5 20 -323.341
5 21 0
5 22 -321.714
5 23 -2.65891
5 24 1.41574
5 25 -16.1859
5 26 1.66379
5 27 -2.16753
5 28 -3.35136
5 29 0.344915
5 30 -0.576469
5 31 1.32927
5 32 0.0627455
6 7 397.831
6 8 -8.33011
6 9 14.3247
6 10 26.6328
6 11 -0.321568
6 12 0.313672
6 13 5.85545
6 14 -0.28767
6 15 0.782776
6 16 -1.68299
6 17 1.91632
6 18 -19.1918
6 19 -6.13139
6 20 3.60902
6 21 -331.981
6 22 0
6 23 -333.229
6 24 5.77041
6 25 -9.7961
6 26 -19.583
6 27 0.330266
6 28 -0.1599
6 29 -4.07047
6 30 0.24797
6 31 -0.518546
6 32 1.12856
7 8 394.612
7 9 -8.60348
7 10 -10.1529
7 11 27.5161
7 12 1.40614
7 13 -2.49264
7 14 6.53423
7 15 -0.78193
7 16 0.428123
7 17 -1.28935
7 18 1.32771
7 19 -16.6998
7 20 2.20531
7 21 -2.28776
7 22 -322.768
7 23 0
7 24 -322.271
7 25 6.2956
7 26 5.23843
7 27 -19.7457
7 28 -1.12076
7 29 1.55976
7 30 -4.39715
7 31 0.547365
7 32 -0.314883
8 9 -382.643
8 10 -0.956411
8 11 9.76832
8 12 -20.4763
8 13 -0.586197
8 14 1.40515
8 15 4.42192
8 16 0.534792
8 17 2.99487
8 18 0.697811
8 19 1.31582
8 20 13.0152
8 21 2.95041
8 22 5.49666
8 23 -332.689
8 24 0
8 25 316.587
8 26 0.0562171
8 27 -7.27223
8 28 13.7754
8 29 0.302593
8 30 -0.932932
8 31 -3.10386
8 32 -0.316962
9 10 382.329
9 11 0.115263
9 12 4.77013
9 13 24.827
9 14 -2.55447
9 15 1.74164
9 16 -4.22805
9 17 0.044969
9 18 -3.64388
9 19 -0.117508
9 20 -0.287039
9 21 -15.9551
9 22 -9.50373
9 23 4.6303
9 24 309.764
9 25 0
9 26 -326.775
9 27 0.220569
9 28 -3.17157
9 29 -17.4156
9 30 1.88533
9 31 -1.12058
9 32 2.83991
10 11 381.47
10 12 5.34319
10 13 14.9584
10 14 26.0923
10 15 -1.7556
10 16 -0.856435
10 17 -0.452028
10 18 0.412438
10 19 -3.75885
10 20 -0.335655
10 21 1.68758
10 22 -18.1613
10 23 3.9042
10 24 1.45925
10 25 -317.167
10 26 0
10 27 -318.26
10 28 -3.69436
10 29 -11.5785
10 30 -17.5419
10 31 1.30551
10 32 0.487769
11 12 -364.84
11 13 3.20785
11 14 8.65681
11 15 23.4759
11 16 -1.77934
11 17 1.11895
11 18 -0.62913
11 19 0.240628
11 20 2.98652
11 21 -1.97373
11 22 0.378429
11 23 -19.3762
11 24 -5.97594
11 25 0.237803
11 26 -327.714
11 27 0
11 28 300.203
11 29 -2.66315
11 30 -5.8812
11 31 -16.6319
11 32 1.33588
12 13 398.539
12 14 -5.45333
12 15 -3.39109
12 16 -19.2349
12 17 -0.078756
12 18 -1.27741
12 19 0.0880861
12 20 -0.194452
12 21 -3.46714
12 22 -0.162905
12 23 -1.11122
12 24 13.9213
12 25 -3.45866
12 26 -4.28215
12 27 303.608
12 28 0
12 29 -333.711
12 30 3.99576
12 31 3.47662
12 32 12.9238
13 14 393.816
13 15 4.56533
13 16 -2.19231
13 17 -0.300481
13 18 0.0891857
13 19 -1.40707
13 20 -0.329322
13 21 0.35356
13 22 -3.95906
13 23 1.49061
13 24 0.29912
13 25 -17.7103
13 26 -11.8908
13 27 -2.17558
13 28 -323.342
13 29 0
13 30 -321.714
13 31 -2.65932
13 32 1.41574
14 15 397.833
14 16 -8.33023
14 17 0.561605
14 18 -0.282116
14 19 0.0893568
14 20 1.20463
14 21 -0.554428
14 22 0.242213
14 23 -4.52442
14 24 -0.817635
14 25 1.9163
14 26 -19.1919
14 27 -6.13061
14 28 3.60847
14 29 -331.981
14 30 0
14 31 -333.231
14 32 5.77049
15 16 394.613
15 17 0.00514253
15 18 0.612127
15 19 -0.28811
15 20 0.0596832
15 21 1.32464
15 22 -0.547074
15 23 0.54517
15 24 -2.99993
15 25 -1.28937
15 26 1.32756
15 27 -16.6999
15 28 2.20507
15 29 -2.28808
15 30 -322.77
15 31 0
15 32 -322.272
16 17 0.134227
16 18 0.0809869
16 19 0.523341
16 20 0.125151
16 21 0.0895025
16 22 1.12989
16 23 -0.252966
16 24 -0.331303
16 25 2.9949
16 26 0.697776
16 27 1.31578
16 28 13.0155
16 29 2.95042
16 30 5.49669
16 31 -332.69
16 32 0
17 18 279.299
17 19 -0.395768
17 20 2.2446
17 21 12.4152
17 22 -1.40787
17 23 0.833697
17 24 -2.01229
17 25 -0.0570755
17 26 0.321031
17 27 -0.794673
17 28 0.0402501
17 29 0.201475
17 30 -0.377267
17 31 -0.00521961
17 32 -0.0920392
18 19 281.903
18 20 2.99081
18 21 9.0597
18 22 12.889
18 23 -0.98773
18 24 -0.402806
18 25 2.59628
18 26 -0.301945
18 27 0.454669
18 28 0.859079
18 29 -0.0611075
18 30 0.192651
18 31 -0.426746
18 32 -0.0451768
19 20 -259.253
19 21 1.84745
19 22 4.08727
19 23 11.8244
19 24 -0.985043
19 25 0.0307936
19 26 2.75382
19 27 -0.191219
19 28 -0.071761
19 29 0.976123
19 30 -0.0748577
19 31 0.193866
19 32 -0.351552
20 21 280.02
20 22 -2.73105
20 23 -2.2287
20 24 -8.74058
20 25 0.143944
20 26 0.19636
20 27 -2.12044
20 28 0.10373
20 29 0.208186
20 30 -0.806753
20 31 -0.0426363
20 32 -0.0877863
21 22 280.692
21 23 1.16539
21 24 -1.84559
21 25 11.4255
21 26 -1.24226
21 27 1.41663
21 28 2.33696
21 29 -0.248249
21 30 0.379353
21 31 -0.924825
21 32 -0.0421196
22 23 279.589
22 24 -3.90732
22 25 6.43259
22 26 13.3436
22 27 -0.337901
22 28 0.0725598
22 29 2.75078
22 30 -0.199522
22 31 0.363355
22 32 -0.75804
23 24 281.187
23 25 -3.41335
23 26 -1.46962
23 27 13.8956
23 28 0.867405
23 29 -0.920578
23 30 3.04232
23 31 -0.382386
23 32 0.189416
24 25 -266.612
24 26 -0.588237
24 27 4.40992
24 28 -9.36255
24 29 -0.137764
24 30 0.539658
24 31 2.10484
24 32 0.193484
25 26 279.299
25 27 -0.395833
25 28 2.24462
25 29 12.4151
25 30 -1.40787
25 31 0.833707
25 32 -2.01231
26 27 281.903
26 28 2.99082
26 29 9.05976
26 30 12.8891
26 31 -0.987623
26 32 -0.402787
27 28 -259.254
27 29 1.84725
27 30 4.08678
27 31 11.8244
27 32 -0.985015
28 29 280.02
28 30 -2.73069
28 31 -2.22855
28 32 -8.74072
29 30 280.691
29 31 1.16563
29 32 -1.84562
30 31 279.591
30 32 -3.90735
31 32 281.188
